,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
73,3496,TIRUMALCHM-EQ,TIRUMALCHM,,-1.000000,1,,NSE,5.000000
74,20560,DOLLAR-EQ,DOLLAR,,-1.000000,1,,NSE,5.000000
75,18520,CUPID-EQ,CUPID,,-1.000000,1,,NSE,5.000000
76,18321,LGBBROSLTD-EQ,LGBBROSLTD,,-1.000000,1,,NSE,5.000000
77,9378,TRU-EQ,TRU,,-1.000000,1,,NSE,5.000000
78,4920,HINDCON-EQ,HINDCON,,-1.000000,1,,NSE,5.000000
79,13611,IRCTC-EQ,IRCTC,,-1.000000,1,,NSE,5.000000
80,17875,GODREJPROP-EQ,GODREJPROP,,-1.000000,1,,NSE,5.000000
81,2283,MRPL-EQ,MRPL,,-1.000000,1,,NSE,5.000000
82,3345,SUNDRMFAST-EQ,SUNDRMFAST,,-1.000000,1,,NSE,5.000000
83,5401,NGIL-EQ,NGIL,,-1.000000,1,,NSE,5.000000
84,8080,SILVERBEES-EQ,SILVERBEES,,-1.000000,1,,NSE,1.000000
85,2616,SEAMECLTD-EQ,SEAMECLTD,,-1.000000,1,,NSE,5.000000
86,15283,KNRCON-EQ,KNRCON,,-1.000000,1,,NSE,5.000000
87,11840,NH-EQ,NH,,-1.000000,1,,NSE,5.000000
88,4014,NAVA-EQ,NAVA,,-1.000000,1,,NSE,5.000000
89,9668,HIKAL-EQ,HIKAL,,-1.000000,1,,NSE,5.000000
90,2492,SILGO-EQ,SILGO,,-1.000000,1,,NSE,5.000000
91,3247,NITIRAJ-EQ,NITIRAJ,,-1.000000,1,,NSE,5.000000
92,12533,AAATECH-EQ,AAATECH,,-1.000000,1,,NSE,5.000000
93,21733,RHFL-EQ,RHFL,,-1.000000,1,,NSE,5.000000
94,10276,KAYA-EQ,KAYA,,-1.000000,1,,NSE,5.000000
95,22602,PFS-EQ,PFS,,-1.000000,1,,NSE,5.000000
96,1672,HGINFRA-EQ,HGINFRA,,-1.000000,1,,NSE,5.000000
97,3291,STARPAPER-EQ,STARPAPER,,-1.000000,1,,NSE,5.000000
98,1235,GREAVESCOT-EQ,GREAVESCOT,,-1.000000,1,,NSE,5.000000
99,2799,CHEMFAB-EQ,CHEMFAB,,-1.000000,1,,NSE,5.000000
100,20425,NACLIND-EQ,NACLIND,,-1.000000,1,,NSE,5.000000
101,20302,PRESTIGE-EQ,PRESTIGE,,-1.000000,1,,NSE,5.000000
102,10217,ADANITRANS-EQ,ADANITRANS,,-1.000000,1,,NSE,5.000000
103,25724,RUPA-EQ,RUPA,,-1.000000,1,,NSE,5.000000
104,13451,RATNAMANI-EQ,RATNAMANI,,-1.000000,1,,NSE,5.000000
105,715,CLNINDIA-EQ,CLNINDIA,,-1.000000,1,,NSE,5.000000
106,3987,GREENPLY-EQ,GREENPLY,,-1.000000,1,,NSE,5.000000
107,4843,SNOWMAN-EQ,SNOWMAN,,-1.000000,1,,NSE,5.000000
108,3518,TORNTPHARM-EQ,TORNTPHARM,,-1.000000,1,,NSE,5.000000
109,16657,ANIKINDS-EQ,ANIKINDS,,-1.000000,1,,NSE,5.000000
110,1997,LICHSGFIN-EQ,LICHSGFIN,,-1.000000,1,,NSE,5.000000
111,199,MASFIN-EQ,MASFIN,,-1.000000,1,,NSE,5.000000
112,19265,BLISSGVS-EQ,BLISSGVS,,-1.000000,1,,NSE,5.000000
113,395,BEML-EQ,BEML,,-1.000000,1,,NSE,5.000000
114,9219,TPLPLASTEH-EQ,TPLPLASTEH,,-1.000000,1,,NSE,5.000000
115,4986,IRCON-EQ,IRCON,,-1.000000,1,,NSE,5.000000
116,1406,HINDPETRO-EQ,HINDPETRO,,-1.000000,1,,NSE,5.000000
117,10990,RADICO-EQ,RADICO,,-1.000000,1,,NSE,5.000000
118,1838,KARURVYSYA-EQ,KARURVYSYA,,-1.000000,1,,NSE,5.000000
119,19,INEOSSTYRO-EQ,INEOSSTYRO,,-1.000000,1,,NSE,5.000000
120,6713,MOLDTKPAC-EQ,MOLDTKPAC,,-1.000000,1,,NSE,5.000000
121,619,CENTENKA-EQ,CENTENKA,,-1.000000,1,,NSE,5.000000
122,10578,MPSLTD-EQ,MPSLTD,,-1.000000,1,,NSE,5.000000
123,2431,RAILTEL-EQ,RAILTEL,,-1.000000,1,,NSE,5.000000
124,509,MAZDOCK-EQ,MAZDOCK,,-1.000000,1,,NSE,5.000000
125,368,BASF-EQ,BASF,,-1.000000,1,,NSE,5.000000
126,4487,ALKYLAMINE-EQ,ALKYLAMINE,,-1.000000,1,,NSE,5.000000
127,805,DCM-EQ,DCM,,-1.000000,1,,NSE,5.000000
128,16900,DPWIRES-EQ,DPWIRES,,-1.000000,1,,NSE,5.000000
129,1313,HARRMALAYA-EQ,HARRMALAYA,,-1.000000,1,,NSE,5.000000
130,10277,NGLFINE-EQ,NGLFINE,,-1.000000,1,,NSE,5.000000
131,17032,THYROCARE-EQ,THYROCARE,,-1.000000,1,,NSE,5.000000
132,3252,SPIC-EQ,SPIC,,-1.000000,1,,NSE,5.000000
133,140,SRPL-EQ,SRPL,,-1.000000,1,,NSE,5.000000
134,4060,ALPSINDUS-EQ,ALPSINDUS,,-1.000000,1,,NSE,5.000000
135,27067,VSSL-EQ,VSSL,,-1.000000,1,,NSE,5.000000
136,7862,GEPIL-EQ,GEPIL,,-1.000000,1,,NSE,5.000000
137,13658,GEECEE-EQ,GEECEE,,-1.000000,1,,NSE,5.000000
138,13147,PVR-EQ,PVR,,-1.000000,1,,NSE,5.000000
139,28899,KITEX-EQ,KITEX,,-1.000000,1,,NSE,5.000000
140,22739,MON100-EQ,MON100,,-1.000000,1,,NSE,1.000000
141,15347,GSS-EQ,GSS,,-1.000000,1,,NSE,5.000000
142,3772,WILLAMAGOR-EQ,WILLAMAGOR,,-1.000000,1,,NSE,5.000000
143,22239,EBBETF0431-EQ,EBBETF0431,,-1.000000,1,,NSE,1.000000
144,14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1.000000,1,,NSE,5.000000
145,16819,QNIFTY-EQ,QNIFTY,,-1.000000,1,,NSE,1.000000
146,1480,REPL-EQ,REPL,,-1.000000,1,,NSE,5.000000
147,4378,ICICISENSX-EQ,ICICISENSX,,-1.000000,1,,NSE,1.000000
148,25756,VIKASECO-EQ,VIKASECO,,-1.000000,1,,NSE,5.000000
149,9260,ARROWGREEN-EQ,ARROWGREEN,,-1.000000,1,,NSE,5.000000
150,7603,CMSINFO-EQ,CMSINFO,,-1.000000,1,,NSE,5.000000
151,9581,METROPOLIS-EQ,METROPOLIS,,-1.000000,1,,NSE,5.000000
152,15141,COLPAL-EQ,COLPAL,,-1.000000,1,,NSE,5.000000
153,14612,SIMBHALS-EQ,SIMBHALS,,-1.000000,1,,NSE,5.000000
154,11403,POONAWALLA-EQ,POONAWALLA,,-1.000000,1,,NSE,5.000000
155,21551,SMSLIFE-EQ,SMSLIFE,,-1.000000,1,,NSE,5.000000
156,8479,TVSMOTOR-EQ,TVSMOTOR,,-1.000000,1,,NSE,5.000000
157,10755,APTECHT-EQ,APTECHT,,-1.000000,1,,NSE,5.000000
158,881,DRREDDY-EQ,DRREDDY,,-1.000000,1,,NSE,5.000000
159,1200,MAESGETF-EQ,MAESGETF,,-1.000000,1,,NSE,1.000000
160,11817,MANGALAM-EQ,MANGALAM,,-1.000000,1,,NSE,5.000000
161,11625,EBANK-EQ,EBANK,,-1.000000,1,,NSE,1.000000
162,104,SHAREINDIA-EQ,SHAREINDIA,,-1.000000,1,,NSE,5.000000
163,11864,PRIMESECU-EQ,PRIMESECU,,-1.000000,1,,NSE,5.000000
164,7053,ACCELYA-EQ,ACCELYA,,-1.000000,1,,NSE,5.000000
